net profit / total assets,working capital / total assets,retained earnings / total assets ,book value of equity / total liabilities,sales / total assets,gross profit / short-term liabilities,(gross profit + depreciation) / sales,(total liabilities * 365) / (gross profit + depreciation),gross profit / total assets,gross profit / sales,profit on operating activities / total assets,gross profit (in 3 years) / total assets,(equity - share capital) / total assets,profit on operating activities / financial expenses,working capital / fixed assets,(gross profit + interest) / sales,operating expenses / short-term liabilities,profit on sales / total assets,total sales / total assets,constant capital / total assets,(current assets - inventory - receivables) / short-term liabilities,profit on operating activities / sales,(current assets - inventory) / short-term liabilities,EBITDA (profit on operating activities - depreciation) / total assets,EBITDA (profit on operating activities - depreciation) / sales,(short-term liabilities * 365) / cost of products sold) ,equity / fixed assets,working capital,total costs /total sales,long-term liabilities / equity,defaulted
0.030302999999999997,0.011661,-0.034763999999999996,0.53857,1.0177,0.084945,0.12573,2168.1,0.031715,0.041906,0.04931,-0.039104,0.30441,0.66309,0.018962,0.041906,1.9917,0.04931,0.79856,0.49626000000000003,0.21357,0.065154,0.4511,-0.014129,-0.018669,0.50208,0.49499,1498.2,0.98257,0.63024,0
0.16858,-0.025047,0,0.50835,2.7898,0.31455,0.088584,979.19,0.19812,0.071017,0.22218,0.5134,0.29167,9.2292,-0.063378,0.071298,4.03,0.25152,2.7898,0.33702,0.012974,0.079642,0.88364,0.17318,0.062075,0.24814,0.85279,-115.98,0.9294,0.0,0
0.005405,0.29787,-0.037015,1.9482,1.0225,0.025208,0.024137,3351.6,0.0052426,0.0035843,0.045292,-0.034478,0.63156,0.31663,0.6028,0.0035843,6.878,0.045292,1.4784,0.74776,0.57197,0.030966,1.1612,0.015231,0.010413,0.14539,1.2781,9206.9,0.97798,0.18399000000000001,0
0.066379,0.38845,0,1.4415,0.9779399999999999,0.16206,0.067989,2248.5,0.066379,0.067876,0,0.2484,0.56079,?,1.9235,0.15254,2.139,0.0035923,0.97794,0.59041,0.16143,0,0.37176,-0.00011087,-0.00011337,0.46751,2.9235,662.22,0.89587,0.0,0
0.031481,0.027632,-0.010894,0.35815,1.0325,0.055436,0.03411,3559.5,0.03956,0.01844,0.032912,-0.01154,0.25558,0.1584,0.10679,0.01844,2.9117,0.032912,2.2789,0.25558,0.063484,0.015342,0.55743,-0.00070401,-0.00032817,0.34344,0.98772,2441.3,0.96855,0.0,0
-0.21585,-0.080154,-0.45156999999999997,4.0658,0.0083135,-1.0971,-8.9978,-963.21,-0.21585,-25.964,-0.21011,-0.61541,-0.61575,-35.515,-0.090734,-25.252,0.95333,-0.17926,0.0083135,0.80324,0.39949,-25.273,0.44345,-0.35115999999999997,-42.239,1.049,0.90854,-6329.4,16.082,0.0008047,0
-0.06268,-0.053204,-0.60592,0.33196,1.7123,-0.088617,0.025718,6222.6,-0.061351,-0.035829,-0.026889,-0.66511,-0.37811,-0.7755,-0.14743,-0.016679,2.6017,-0.088862,1.7123,0.24922,0.068053,-0.015703,0.25323,-0.13228,-0.077251,0.38437,0.6906,-296.83,1.0333,0.0,0
0.1469,0.090454,0.067554,0.30663,1.6382,0.19194,0.095344,1788.5,0.1469,0.08967,0.16584,0.53602,0.0017828,8.2364,0.62719,0.09925,1.9211,0.16793,1.6382,0.23467,0.040985,0.10123,0.94975,0.15654,0.095559,0.52054,1.6272,281.24,0.91042,0.0,0
0.14446,0.43021,0.44051,2.1319,1.1479,0.82076,0.15363,527.61,0.18179,0.1278,0.20193,0.54865,0.67348,1.6296,1.2352,0.1278,5.5947,0.20193,1.4687,0.7679,0.71081,0.14196,2.1811,0.16518,0.11612,0.17874,1.9336,10455.0,0.87113,0.14019,0
0.066517,0.74515,0,4.3695,1.655,3.7438,0.060201,682.27,0.082226,0.049683,0.16267,0.48318,0.72206,2.0222,3.1997,0.049683,67.933,0.16298,1.655,0.97804,2.5634,0.098288,31.285,0.14526,0.08777,0.01472,3.4943,406.28,0.95032,0.20187,0
0.17851,-0.27572,-0.22657,0.4932,2.7331,0.26656,0.14851,602.21,0.17851,0.065314,0.20484,-0.11571,-0.048068,7.7784,-0.45497,0.074949,3.763,0.21305,2.7331,0.3303,0.037255,0.074947,0.58829,-0.022551,-0.0082508,0.26574,0.54503,-36.436,0.93469,0.0,0
0.04015,0.1248,0,1.2309,2.3719,0.11242,0.072759,948.04,0.05039,0.021245,0.069549,0.33537,0.20351,3.4725,0.29229,0.023355,5.1809,0.058898,2.3719,0.55176,0.24655,0.029322,1.1311,-0.052638,-0.022192,0.19302,1.2923,74.18,0.98753,0.0,0
0.086809,0.16007,0.18839,2.2572,1.0626,0.35757,0.10345,653.61,0.10907,0.06624,0.097633,0.23122,0.68855,0.63006,0.29925,0.06624,5.0799,0.097633,1.664,0.68855,0.024892,0.059292,1.0173,0.036361,0.022082,0.19686,1.2873,20396.0,0.94105,0.0,0
0.033381,0.49663,0.0,1.6723,1.899,0.32097,0.037705,1907.6,0.033381,0.017578,0.0,0.14589000000000002,0.57989,?,1.2435,0.040359,15.901,0.006960899999999999,1.899,0.8959999999999999,2.4064,0,4.4824,-0.038221,-0.020127,0.06289,1.5669,1360.1,0.8737,0.43179,0
0.18804,0.77381,0,12.865,1.4783,3.2636,0.17006,104.72,0.23185,0.15684,0.22479,0.66428,0.90414,6.9542,4.9876,0.15705,17.764,0.21632,1.4783,0.92788,3.4071,0.15207,6.2985,0.20525,0.13884,0.056295,5.9806,6521.1,0.84928,0.0,0
0.0055681,0.1044,-0.023599,1.1533,1.015,0.015235,0.044245,2854.2,0.0055893,0.0048173,0.026529,-0.02352,0.46298,0.23207,0.19745,0.0048173,3.1158,0.026529,1.2084,0.49752,0.013796,0.022865,0.16073,-0.019217,-0.016563,0.32094,0.87565,1083.7,0.98525,0.074612,0
0.041031,0.27111,0.29856,1.8807,1.0628,0.16082,0.056361,1420.8,0.054132,0.034211,0.069659,0.37902,0.65286,0.46788,0.69109,0.034211,4.4232,0.069659,1.5971,0.6634,0.3697,0.044024,1.4834,0.034611,0.021874,0.22608,1.6642,3648.8,0.94092,0.01615,0
0.018602,0.086651,-0.35888,0.53766,1.0195,0.030103,0.051986,2785.6,0.018602,0.011785,0.050155,-0.34411,0.33668,0.32397,0.29331,0.011785,2.5054,0.050155,1.6048,0.34495,0.10052,0.031777,0.61721,-0.013296,-0.008424,0.39914,1.1397,2037.6,0.98086,0.024572,0
0.043778,-0.035446,-0.028598,0.1451,0.79799,0.058379,0.078964,5058.5,0.050979,0.063883,0.051503,0.02238,0.01518,3.9332,-0.21851,0.079141,0.85539,0.051038,0.79799,0.12671,0.10724,0.064541,0.41039,0.039469,0.049461,1.1691,0.78112,-595.9,0.93733,0.0,0
-0.013837,0.19154,0.0092919,0.7109,1.0213,-0.5057,0.071033,3769,-0.0088567,-0.011186,0.034879,0.014272,0.41286,0.4499,0.24217,-0.011186,44.266,0.034879,0.81283,0.97611,8.1166,0.044051,11.854,-0.030221,-0.038168,0.022591,0.52199,1122.2,0.97913,1.3643,0
-0.013073,0.21777,-0.49213,1.0105,0.8538100000000001,-0.026976,0.027697,7677.2,-0.013073,-0.015311,0.015982,-0.048981,-0.33845,0.46947,0.73169,0.02456,2.1679,-0.19675,0.85381,0.50261,0.14807,0.018719,0.73435,-0.020739,-0.024289,0.46129,1.6887,1501.7,1.012,0.0,0
0.16415,0.14991,0.54008,0.4798,1.0541,0.50237,0.10872,974.77,0.2052,0.090769,0.12445,0.67336,0.31495,0.58028,0.33946,0.090769,5.2508,0.12445,2.3629,0.5629,0.54424,0.055052,0.67307,0.083863,0.037096,0.19045,0.71315,3188.5,0.94871,0.7872899999999999,0
0.055085,0.34471999999999997,0.20037,2.383,1.0417,0.19072,0.14539,552.68,0.055085,0.041132,0.059290999999999996,0.20037,0.70255,0.46121,0.94071,0.041132,4.451,0.059290999999999996,1.3455,0.70854,0.75604,0.044273,1.7158,-0.080328,-0.059981,0.22467,1.9172,26199.0,0.95994,0.008526,0
0.012705,0.21692,0,3.5562,0.867,0.070876,0.088731,1041.4,0.012705,0.014654,9.9942e-005,?,0.74071,0.085808,0.35924,0.033624,2.6017,0.024088,0.867,0.78052,0.1515,0.00011527,1.6678,-0.064125,-0.073962,0.38436,1.2926,19521.0,0.54029,0.0,0
0.083007,0.6766,0,2.0922,2.3069,0.25667,0.037672,1358.3,0.083007,0.035982,0.077004,-0.086233,0.41809,209.77,?,0.036141,6.9103,0.072093,2.3069,0.6766,2.6201,0.03338,3.068,0.073106,0.03169,0.14471,?,130.87,0.9643,0.0,0
0.072436,0.24264,0.47603,2.1745,0.56462,0.22995,0.21685,939.08,0.072436,0.12829,0.06893,0.29835,0.54847,20.746,0.54853,0.12829,1.5892,0.064021,0.56462,0.68499,0.4373,0.12208,0.8264,0.018929,0.033525,0.62926,1.5485,2854.4,0.87455,0.0,0
0.095428,0.24752,0,0.95638,2.6417,0.33107,0.062561,1128.9,0.12572,0.047591,0.17748,0.47998,0.4694,3.2375,0.66405,0.062602,6.4806,0.18079,2.6417,0.62027,0.040404,0.067184,0.82353,0.13793,0.052214,0.15431,1.3115,1145.2,0.95246,0.26883,0
0.1742,0.11043,0.34137,1.8048,1.2585,0.553,0.27331,533.81,0.17589,0.19938,0.17918,0.34374,0.63643,2.5561,0.19323,0.19938,2.2039,0.17918,0.8851,0.67099,0.37415,0.2031,1.0234,0.11395,0.12917,0.45374,1.1136,66150.0,0.79459,0.05430700000000001,0
-0.1198,0.02968,-0.52734,2.2482,1.0025,-0.39788,-0.083462,-1620.3,-0.12075,-0.14708,-0.10197,-0.52649,0.68384,-1.2452,0.044508,-0.14708,2.6985,-0.10197,0.83268,0.68455,0.19111,-0.12421,0.70461,-0.1542,-0.18782,0.37058,1.0255,1723.9,0.99748,0.0010307,0
0.065957,0.20859,0.11147,0.45893,1.89,0.12296,0.034899,3793.1,0.065957,0.034899,0,0.13199,0.18712,0,0.81809,0.08011,2.9336,0.0087191,1.89,0.38488,0.11678,0,1.025,0,0,0.34088,1.2337,474.65,0.84285,0.22353,0
0.027848,-0.11388,-0.12721,0.15454,0.40333,0.13416,0.27741,2825.6,0.027848,0.069046,0.033312,-0.043196,0.052799,1.4381,-0.12565,0.12648,1.9499,-0.0014421,0.40333,0.5494,0.0079434,0.082592,0.22895,-0.050726,-0.12577,0.51284,0.1477,-5057.7,0.93891,3.1044,0
-0.074481,0.36935,0.10125,3.8501,0.95449,-0.40814,-0.006838,-7381,-0.077901,-0.056437,-0.081123,0.146,0.73487,-0.56096,0.83984,-0.056437,7.5766,-0.081123,1.3946,0.73487,0.97903,-0.058771,1.9399,-0.14959,-0.10837,0.13198,1.671,6648.0,1.0477,0.0,0
0.0034819000000000004,0.093065,-0.004418600000000001,1.4377,0.8998299999999999,0.028349,0.022318,7456.0,0.0062822,0.0069815,0.04217,0.38168,0.5794699999999999,1.0816,0.13579,0.017582,2.9231,0.060110000000000004,0.8998299999999999,0.67678,0.12477,0.046865,0.88063,0.02837,0.031528,0.34211,0.86056,18977.0,0.76317,0.14752,0
0.044407,0.61586,0,12.928,1.3447,0.7878,0.070148,277.82,0.056561,0.042063,0.05477,0.51468,0.91599,4.1723,1.9717,0.042117,18.355,0.026884,1.3447,0.9282,2.7956,0.040731,4.7219,0.017004,0.012645,0.054482,2.9717,2520.8,0.95944,0.0,0
0.0072543,-0.44107,0.19258,0.16946,1.0226,0.018307,0.11525,2970,0.010802,0.011851,0.044373,0.20224,0.14485,0.49782,-0.51829,0.011851,1.5106,0.044373,0.94511,0.40954,0.0074235,0.048682,0.076591,-0.049871,-0.054715,0.66197,0.1702,-78338.0,0.97792,1.8275,0
0.113,0.1172,0.11556,1.8808,1.0704,0.71948,0.17588,790.56,0.13994,0.16381,0.16536,0.14606,0.61201,2.072,0.17027,0.16381,4.1031,0.16536,0.96843,0.74291,0.042557,0.19357,0.81809,0.15505,0.18151,0.24372,0.88914,5340.6,0.93422,0.2139,0
0.053755,0.13342,0.15369,0.73737,1.0589,0.1473,0.082029,1289.6,0.071334,0.039679,0.10365,0.17473,0.38421,0.61053,0.34899,0.039679,3.5057,0.10365,1.823,0.42097,0.050797,0.057657,0.66542,0.027518,0.015307,0.28525,1.005,2106.8,0.94438,0.095689,0
0.062602,0.089304,0,1.3841,4.6955,0.18396,0.023102,1411.4,0.077163,0.016433,0.095542,0.016433,0.58055,5.2208,0.18179,0.016433,11.02,0.086519,4.6955,0.58055,0.2562,0.020348,0.94768,0.06423,0.013679,0.090741,1.1818,132.05,0.98835,0.0,0
0.28838,0.32129,0.006675,0.62378,2.8165,0.47666,0.11649,685.09,0.28838,0.10239,0.29047,0.77085,0.37877,11.911,4.3594,0.10727,4.1539,0.30343,2.8165,0.38415,0.017731,0.10313,0.73563,0.25074,0.089026,0.24074,5.2123,597.1,0.89863,0.0,0
0.3051,0.9513,0,16.132,1.0609,9.1556,0.35628,56.365,0.37771,0.35603,0.39007,1.0538,0.9356,28.649,127.81,0.35708,16.307,0.38815,1.0609,0.94163,18.815,0.36768,24.06,0.3898,0.36743,0.061322,126.51,7884.4,0.64522,0.0,0
0.048723,0.1577,0,0.65803,2.5522,0.10756,0.056152,1536.1,0.048723,0.01909,0,0.20439,0.34895,0,0.40506,0.041458,4.2936,0.0053401,2.5522,0.41926,0.046312,0,0.87811,-0.094588,-0.037061,0.2329,1.0194,4936.6,0.7635,0.056397,0
0.055193,0.243,0,2.7138,4.3385,0.20498,0.021979,1030.7,0.055193,0.012722,0.055193,0.29585,0.055193,?,0.49823,0.012722,16.108,0.0078207,4.3385,0.73074,0.14891,0.012722,0.72259,0.015034,0.0034652,0.062081,1.4982,370.16,0.99974,0.0,0
0.033559,0.17756,0,1.6285,0.56685,0.19076,0.18748,1306.6,0.034511,0.060881,0.048527,0.078502,0.3073,3.4408,0.27678,0.084383,2.812,0.058121,0.56685,0.81856,0.072084,0.085608,0.56614,-0.023236,-0.040991,0.35562,0.96576,34118.0,0.93916,0.3212,0
0.1308,0.61676,0.29792,1.7876,1.114,0.4643,0.10878,747.54,0.16397,0.10344,0.16029,0.37126,0.63131,1.1264,20.507,0.10344,4.0296,0.16029,1.6128,0.63131,0.25845,0.10111,1.1325,0.15183,0.095775,0.24817,20.99,13974.0,0.8977,0.0,0
0.032544,0.019807,-0.15993,0.07038,3.4802,0.034624,0.01181,8296.7,0.032544,0.0093514,0.10781,-0.093741,-0.026972,1.4324,0.49187,0.030978,3.5879,0.10781,3.4802,0.065753,0.12354,0.030977,0.84487,0.09925,0.028519,0.27871,1.6329,10.894,0.99065,0.0,0
0.0081726,0.92127,-0.018775,25.833,0.8692700000000001,0.22622,0.97908,15.982,0.0081726,0.0094016,0,0.037914,0.10497,0,21.623,0.018803,0,0.00016773,0.86927,0.96273,0.31238,0,26.501,-0.84291,-0.96968,?,22.596,1230.3,0.00019899,0.0,0
-0.028858,-0.54639,-0.23142,-0.044595,0.9743799999999999,-0.028989,0.012203,23170,-0.029406,-0.021949,-0.021176,-0.24799,-0.046279,-0.15401,-1.027,-0.021949,1.3555,-0.021176,1.3734,-0.022906,0.067798,-0.015806,0.26409,-0.06693,-0.049958,0.73776,-0.086988,-52499.0,1.0263,-0.5050399999999999,0
0.024055,0.016676,0.010454,0.65709,1.0531,0.063893,0.0984,2125.6,0.028689,0.027243,0.056717,0.14791,0.3678,1.8934,0.031211,0.051586,2.2341,0.04991,1.0531,0.47907,0.021719,0.053858,0.89475,-0.018217,-0.017299,0.4476,0.74215,896.76,0.97306,0.20814000000000002,0
0.16699,0.30583,0.193,2.5378,1.0509,0.97129,0.083792,323.97,0.19829,0.059029,0.20451,0.23689,0.63402,0.63977,0.62412,0.059029,15.658,0.20451,3.4096,0.6797,0.17502,0.06088,1.8695,0.12133,0.036117,0.063866,1.2939,25709.0,0.95159,0.072047,0
0.056331,0.14292,0.28208,1.9135,1.0762,0.21745,0.1371,974.4,0.070984,0.075695,0.068613,0.35204,0.65678,0.78742,0.26934,0.075695,2.6694,0.068613,0.95979,0.67357,0.82122,0.073166,1.2877,0.011028,0.01176,0.37462,1.2377,16368.0,0.92919,0.025569,0
0.17901,0.47545,0.4195,11.183,1.1897,2.1873,0.17324,136.15,0.17901,0.14135,0.20456,0.4195,0.91527,1.9217,1.0739,0.14135,13.007,0.20456,1.2766,0.91527,4.5194,0.16153,5.8524,0.16417,0.12963,0.076884,2.0674,7464.8,0.84052,0.0,0
0.017397,0.25377,0.089657,0.26774,1.0676,0.086857,0.078835,2657,0.026429,0.020065,0.067128,0.1219,0.20238,0.5441,0.57423,0.020065,4.0546,0.067128,1.3494,0.65398,0.2553,0.050965,1.1644,-0.01028,-0.0078045,0.24664,0.45793,16118.0,0.93668,2.2315,0
-0.24955,-0.89856,-0.64263,-0.28588,1.5145,-0.18995,-0.12128,-2782.7,-0.24955,-0.16478,-0.21913,-0.89218,-0.53135,-6.9651,-1.5366,-0.144,1.3209,-0.22091,1.5145,-0.37351,0.0054284,-0.14469,0.17695,-0.285,-0.18818,0.75706,-0.6846,-4151.8,1.1626,-0.066998,0
-0.15646,0.42978,0,0.75371,3.0619,-0.27438,-0.051098,-1330.3,-0.15646,-0.051098,0,0.018651,0.21752,?,?,-0.1022,4.7366,9.3097e-006,3.0619,0.42978,0.48512,0,1.7537,0,0,0.21112,?,138.49,0.8821,0.0,0
0.0084296,0.34769,0.011725,0.57093,1.0282,0.020306,0.057979,4110.2,0.0078739,0.0090887,0.023427,0.021477,0.32293,0.27806,1.3143,0.0090887,2.1728,0.023427,0.87156,0.50078,0.075387,0.027042,0.30509,-0.018928,-0.021848,0.46024,1.2207,5794.3,0.97253,0.55074,0
0.017602,0.29474,-0.0036077,0.63422,2.3786,0.036312,0.014551,6453.1,0.022132,0.0093047,0.030196,0.19006,0.36908,3.3177,3.0774,0.0093047,3.8549,0.029052,2.3786,0.38809,0.20709,0.012695,1.4836,0.017717,0.0074487,0.25941,4.052,775.38,0.99071,0.0,0
0.29426,0.56705,0.14774,1.3653,2.012,0.89489,0.18623,411.84,0.36568,0.18175,0.38118,0.51945,0.56867,24.562,23.318,0.18218,3.9583,0.39451,2.012,0.57722,0.029938,0.18946,0.75653,0.37217,0.18498,0.25264,23.736,3316.2,0.81834,0.0,0
0.044701,0.35611,0.030532,1.3558,1.0329,0.1332,0.043356,1955.3,0.044469,0.024734,0.05671,0.03628,0.56615,0.32579,1.1485,0.024734,5.2141,0.05671,1.8107,0.64987,0.17154,0.031542,0.87228,0.02323,0.012921,0.19179,1.826,5289.3,0.96819,0.14789,0
0.075463,0.37041,-0.034094,2.14,1.0654,0.30506,0.085857,807.63,0.09678,0.057953,0.095806,-0.044613,0.67892,0.61121,1.186,0.057953,4.9408,0.095806,1.6782,0.67892,0.047169,0.057369,1.4394,0.049207,0.029465,0.2024,2.1737,37501.0,0.93862,0.0,0
0.044824,0.22679,0,1.0754,1.5293,0.13445,0.031379,3664.9,0.044824,0.029311,0,0.15112,0.48637,?,0.51562,0.069466,4.1539,0.039648,1.5293,0.51934,0.42166,0,1.526,-0.0031634,-0.0020686,0.24074,1.1781,16277.0,0.90738,0.0022586999999999998,0
0.14248,0.4885,0,7.4237,1.1193,1.4956,0.20077,192.82,0.14248,0.12729,0.1379,0.34866,0.85408,?,1.1736,0.12729,13.371,-0.13443,1.1193,0.88129,1.7137,0.1232,2.7238,0.055651,0.04972,0.07479,2.1173,4093.3,1.138,0.0,0
0.084121,0.33847,0.30031,6.4742,1.0246,0.94571,0.075462,270.05,0.10515,0.045056,0.10943,0.37169,0.84356,0.48041,0.61501,0.045056,20.487,0.10943,2.3952,0.86267,0.70598,0.046889,3.9346,0.038465,0.016482,0.048812,1.5328,7013.1,0.97602,0.022656,0
-0.17858,0.22865,0,0.83409,1.1922,-0.32754,-0.13435,-1242.5,-0.17858,-0.14979,-0.17075,0.28741,0.43219,-21.809,1.0112,-0.14322,2.4998,-0.17075,1.1922,0.45477,0.50594,-0.14322,1.0714,-0.18916,-0.15867,0.40003,2.0112,511.38,1.1498,0.0,0
0.091738,0.36569,0.26552,1.1682,1.0714,0.26652,0.065264,1186.2,0.11475,0.055358,0.13281,0.33423,0.51362,0.68644,1.7946,0.055358,4.4939,0.13281,2.0838,0.52274,0.097639,0.064072,0.97395,0.11228,0.054166,0.22253,2.5205,9285.7,0.9334,0.017751,0
0.14384,0.74096,-0.16553,0.067389,2.5864,3.8396,0.12817,1031.5,0.19141,0.074005,0.2413,0.036171,0.01601,4.0759,3.5421,0.096894,47.087,0.23909,2.5864,0.95015,3.7011,0.093292,9.7053,0.10119,0.039125,0.021237,0.30181,3144.7,0.92635,14.05,0
0.039011,0.18118,0,2.4691,1.0049,0.14311,0.52981,197.62,0.039011,0.038819,0,0.13544,0.70157,0,0.33169,0.084694,0.99723,0.011637,1.0049,0.71174,0.2783,0,1.1697,-0.4934,-0.49099,1.0028,1.303,1710.7,0.28039,0.0,0
0.087092,0.16916,0.032918,0.59669,1.0937,0.14448,0.082283,1897.9,0.088145,0.061814,0.11995,0.051238,0.36403,0.92003,0.76631,0.061814,2.137,0.11995,1.4596,0.36403,0.35523,0.084118,0.88677,0.090761,0.063649,0.46795,1.6491,12404.0,0.9143,0.0,0
0.097188,-0.32768,-0.3313,0.32803000000000004,0.98145,0.17868,0.10625,2635.8,0.10428,0.10625,0.15162,-0.018774000000000002,-0.16014,3.0716,-0.44041,0.15583,1.5995,0.090025,1.0872,0.37269,0.0022416,0.15449,0.39113,0.15162,0.15449,0.62519,0.33198,-4346.0,0.68127,0.50885,1
-0.18947,-0.30324,0.0,0.46438999999999997,0.48745,-0.42919,-0.3375,-1515.0,-0.18947,-0.38869,-0.13452999999999998,-0.14628,0.21865,-2.444,-0.35189,-0.33271,1.4464,-0.14897,0.5040399999999999,0.55274,0.0013315,-0.27598,0.22508,-0.15947,-0.32716,0.69364,0.368,-6005.0,1.2668,0.74299,1
0.061627999999999995,0.41541000000000006,0.061627999999999995,1.1277,1.0555,0.34783,0.074934,1717.6,0.079538,0.062464,0.072487,0.079538,0.50634,?,1.1672,0.062464,5.2759,0.072487,1.3193,0.7266699999999999,1.1072,0.056926,2.4466,0.056608000000000006,0.044456,0.18954,1.4226,32908.0,0.94745,0.43514,1
0.05427100000000001,0.2643,-0.064427,3.3186,1.7318,0.35881,0.078835,618.98,0.070801,0.040884,0.074044,-0.026548000000000002,0.66374,9.9578,0.49093,0.044242,8.4225,0.080224,1.7402,0.76832,0.33633,0.042757,0.90415,0.0083215,0.0048052,0.11873,1.4271,1677.0,0.95504,0,1
0.15220999999999998,0.4259,0.15220999999999998,0.9684,1.0795,0.38947,0.081123,889.2,0.18909,0.07356,0.18916,0.18909,0.49196999999999996,?,4.8083,0.07356,4.9046,0.18916,2.5795,0.51448,0.062869,0.073588,1.7274,0.16972,0.066025,0.20389,5.5542,42236.0,0.92636,0.045749,1
0.20751,0.8408700000000001,-0.24463000000000001,14.440999999999999,6.5639,3.5138,0.043423,82.93299999999999,0.22755999999999998,0.034668,0.21266,0.7663300000000001,0.78386,2341.3,8.9102,0.034668,98.083,0.23385999999999998,6.5789,0.93524,5.6106,0.032399,5.6106,0.1552,0.023644,0.01023,9.9102,277.73,0.96551,0,1
-0.036907,0.032952999999999996,0.0,0.68965,1.4267,-0.26692,-0.025869,-5854.6,-0.036907,-0.025869,-0.030761,0.13524,0.27294,-1.7501,0.039748,-0.025869,10.813,-0.068521,1.476,0.40826999999999997,0.44242,-0.021561,0.80025,-0.030761,-0.021561,0.092481,0.49246,75.76,0.56206,0,1
-0.036488,-0.25713,-0.036488,0.14413,1.0132,-0.052762,0.00050377,411520.0,-0.042208999999999997,-0.02743,0.0033031,-0.042208999999999997,0.12597,?,-0.56254,-0.02743,1.8984,0.0033031,1.5461,0.19996,0.0015019,0.0021465,0.32485,-0.039681,-0.025787,0.52675,0.27559,-6634.0,0.98698,0.58738,1
0.066045,0.33234,0.0,0.82006,1.5238,0.24418,0.068127,1931.8,0.085799,0.056307,0.109,0.2103,0.41962,4.4466,1.0509,0.060695,4.0474,0.10490999999999999,1.5315,0.6476,0.085681,0.071536,0.95096,0.09099199999999999,0.059715,0.24765,1.4247,13964.0,0.92864,0.43733,1
-0.014193,-0.021523,-0.014193,0.97546,0.95129,-0.027038,0.02988,4235.4,-0.013238999999999999,-0.0092729,-0.020345,-0.013238999999999999,0.48286,?,-0.040466,-0.0092729,3.0651,-0.020345,1.548,0.48822,0.027046,-0.01425,0.56911,-0.07624199999999999,-0.053403,0.32626,0.90783,-1173.5,1.0512,0.011102,1
-0.48593000000000003,0.024178,-0.67578,1.0176,4.8748,-0.74121,-0.075272,-492.83,-0.36693000000000003,-0.075272,-0.37123,-0.89725,-1.1621,-1672.5,0.05033,-0.075226,10.788,-0.46413000000000004,4.9739,0.50416,0.3518,-0.076153,0.6563,-0.37123,-0.076153,0.092692,1.0495,61.0,0.85082,0,1
0.019847999999999998,0.27741,0.0,2.2454,3.6616,0.097212,0.032573,942.7,0.029945999999999997,0.0081783,0.043115,0.16352,0.63441,3.2739,0.66966,0.0083987,11.749,0.065637,3.6621,0.69167,0.75202,0.011775,1.4817,-0.04621,-0.01262,0.085117,1.6697,969.0,0.98825,0,1
-0.027610000000000003,-0.029762,-0.027610000000000003,0.55161,1.0073,-0.087287,0.015285,4654.8,-0.027610000000000003,-0.0088596,0.002675,-0.027610000000000003,0.33509,?,-0.041716,-0.0088596,9.7814,0.002675,3.1212,0.62625,0.11501,0.00085838,0.47808,-0.07256900000000001,-0.023286,0.10224,0.46968,-564.42,0.9928,0.86891,1
-0.37384,-0.92569,-0.37384,-0.47913,0.9009999999999999,-0.29242,-0.13014,-2145.2,-0.37384,-0.15499,-0.28079,-0.37384,-0.8839,?,-1.4301,-0.15499,2.094,-0.28079,2.4722,-0.31748000000000004,0.0057264,-0.11642,0.042984,-0.34074,-0.14127,0.47755,-1.3655,-17789.0,1.1099,-0.64082,1
-0.17966,-1.3669,-1.2162,-0.55667,0.8967299999999999,-0.093022,-0.15624,-5876.4,-0.17966,-0.20035,-0.12458,-0.17966,-1.2595,-2.3729,-3.138,-0.14181,1.269,-1.5244,2.3274,-1.2556,0.0040341,-0.13892,0.14991,-0.16414,-0.18304,0.78802,-2.8826,-1454.4,1.0531,0,1
0.099444,0.13255999999999998,-0.030261,0.33149,2.0531,0.16801,0.069031,1934.2,0.12618,0.06146,0.12986,0.21545999999999998,0.077254,8.5443,1.1385,0.065978,2.5789,0.13613,2.0782,0.24896,0.011254,0.063252,0.83771,0.11432,0.055682,0.39179,2.1383,894.0,0.93197,0,1
0.17534,0.46028,0.035052,382.9,0.43245,67.32,0.40546,5.4219,0.17534,0.40546,0.17276,0.17534,0.27755,53.193,0.85768,0.41297,109.01,0.15694,0.46251000000000003,0.9973,171.75,0.3995,171.75,0.17276,0.3995,0.0091736,1.8583,1023.2,0.44776,0,1
0.005933,0.030773000000000002,0.005933,0.48822,1.0205,0.032342,0.069929,3138.7,0.0048928999999999995,0.0079212,0.026343000000000002,0.0048928999999999995,0.18134,?,0.037623,0.0079212,4.001,0.026343000000000002,0.63475,0.4015,0.06922,0.042648,0.64303,-0.011958,-0.019359,0.24994,0.22171,12692.0,0.9799,1.214,1
-0.35684,0.58331,-3.93,1.3999,9.3633,-0.85637,-0.029466,-551.25,-0.35684,-0.038111,-0.27538,0.38558000000000003,-2.765,-2.2981,?,-0.038111,23.144,-0.28038,9.4067,0.58331,1.5353,-0.02941,2.1357,-0.35631,-0.038054,0.043208,?,44.25,1.0379,0,1
0.0039816,0.08928,0.0,1.0717,0.65513,0.010004,0.0060776,44249.0,0.0039816,0.0060776,0.030867000000000002,0.024881999999999998,0.4019,1.1388,0.17413,0.038738,1.5949,0.022043,0.66599,0.58855,0.15374,0.047115,0.92019,0.030867000000000002,0.047115,0.627,1.009,583.0,0.57621,0.13772,1
